"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2014-08"",4.47,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2014-09"",4.44,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2014-10"",4.26,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2014-11"",4.22,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2014-12"",5.22,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2015-01"",4.98,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2015-02"",5.41,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2015-03"",5.18,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2015-04"",4.1,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2015-05"",3.11,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2015-06"",3.35,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2015-07"",3.21,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2015-08"",3.05,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2015-09"",3.16,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2015-10"",3.19,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2015-11"",3.06,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2015-12"",2.97,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2016-01"",3.19,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2016-02"",2.95,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2016-03"",2.77,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2016-04"",2.95,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2016-05"",2.89,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2016-06"",2.87,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2016-07"",2.87,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2016-08"",2.77,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2016-09"",2.81,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2016-10"",2.91,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2016-11"",3.35,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2016-12"",4.77,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2017-01"",4.57,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2017-02"",5.51,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2017-03"",4.86,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2017-04"",4.4,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2017-05"",4.86,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2017-06"",5.13,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2017-07"",4.35,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2017-08"",4.48,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2017-09"",4.59,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2017-10"",4.7,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2017-11"",4.76,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2017-12"",5.55,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2018-01"",4.85,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2018-02"",4.49,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2018-03"",4.8,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2018-04"",4.37,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2018-05"",4.54,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2018-06"",4.63,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2018-07"",3.93,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2018-08"",3.23,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2018-09"",3.12,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2018-10"",3.22,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2018-11"",3.37,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2018-12"",3.87,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2019-01"",3.24,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2019-02"",2.91,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2019-03"",3.08,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2019-04"",3,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2019-05"",3.15,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2019-06"",3.6,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2019-07"",3.16,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2019-08"",3.11,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2019-09"",3.3,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2019-10"",3.46,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2019-11"",3.33,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2019-12"",3.49,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2020-01"",3.67,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2020-02"",2.98,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2020-03"",2.55,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2020-04"",2.32,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2020-05"",2.13,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2020-06"",2.54,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2020-07"",2.76,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2020-08"",2.97,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2020-09"",2.99,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2020-10"",3.18,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2020-11"",3.56,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2020-12"",3.33,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2021-01"",3.01,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2021-02"",3.25,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2021-03"",3.07,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2021-04"",2.82,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2021-05"",2.84,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2021-06"",2.93,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2021-07"",2.82,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2021-08"",2.86,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2021-09"",2.77,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2021-10"",2.72,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2021-11"",2.94,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2021-12"",3.08,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2022-01"",3.32,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2022-02"",3.2,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2022-03"",3.17,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2022-04"",2.99,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2022-05"",2.81,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2022-06"",2.76,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2022-07"",2.79,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2022-08"",2.5,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2022-09"",2.36,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2022-10"",2.43,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2022-11"",2.68,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2022-12"",2.79,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2023-01"",2.9,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2023-02"",2.94,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2023-03"",3.05,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2023-04"",2.89,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2023-05"",2.98,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2023-06"",2.81,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2023-07"",2.57,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2023-08"",2.63,"
"CHN,""STINT"",""TOT"",""PC_PA"",""M"",""2023-09"",2.64,"
